epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.84239,6.87728,10.3042,4.65225,0,0,0,0,3.34108,15.8026,1.93583,3.33e-06,3.33e-06,3.33e-06
